"10","XX","","4","0","0","on 5 December 2014","ANONYMOUS","TP Link WR 841N","It's been 50 days since I have been using this Router...<br />Pro's:<br />1. Works like a charm for 2 days continuously...haven't tried longer than that actually.<br />2. No heating issues...none whatsoever even after 2 days of Non-stop usage.<br />3. Really lightweight<br />4. Wall Mountable...which is a real plus point..which is not there in other similarly priced Routers<br />5. WDS Mode/Compatible with Repeaters and has Advanced Routing features and a really EASY SETUP<br />6. DD-WRT Compatible<br /><br />Con's:<br />1. Moderate Range...as expected from Routers within this price point...<br />2. Doesn't come in Black...only in White...so may get Yellowish...dirty after some time...not happened to mine as of yet..."
"11","XX","","5","0","0","on 3 January 2016","ANONYMOUS","AMAZING PRODUCT!!","Honestly, I ordered netgear JNR1010 for 900Rs. but amazon delivered me this. I was not happy at first for such mistake and heard that tp-link products are not good. So I contacted Amazon and order for replacement. As it had some time to arrive, I opened this and start using. It was an easy setup and range was amazingly wide. I was happy with this products performance So I decided to keep it over my replacement. Luckily this products price was around 1000Rs. and had two antennas, so I decided to reject netgear(having only 1 antenna- responsible for range) and since then I am enjoying wifi over tp - link.<br />Dont hesitate to buy this product. I have not got any complaints till now. Best budget router, GO FOR IT!!!"
"12","XX","","5","1","1","on 25 January 2015","ANONYMOUS","One of the best budget wifi router","It works as mentioned. I have been using it for over a month with my ACT internet connection and never faced a problem. It is one of the best budget wireless router. I live in a 3 bhk apartment and never faced range problem in any room or corner."
"13","XX","","4","1","1","on 22 November 2014","ANONYMOUS","... of all I want to thank Amazon for its wonderful delivery. Amazon delivered one day before they promised","First of all I want to thank Amazon for its wonderful delivery. Amazon delivered one day before they promised. The Installation of this product is very simple and wireless range is excellent. I like this product. It is worthful at this price"
"14","XX","","5","0","0","on 19 December 2015","ANONYMOUS","TP Link has created an Out-of-the-Leage device","As always, this particular model of TP link has stood out from the other products in this range. Pricing is just perfect for the below 1000 range. Wifi quality and range is pretty awesome and strong. My 1200sq ft 3 bed room flat was accessible with wi-fi from any corner. I stay on the 2nd floor but the wi-fi could be accessed outside the gate of my apartment. No problem with 4-5 parallel running devices (of course this depends on your connection speed). The device looks good, is low on maintenance, does not heat up and can be placed at any location of your house. This is the 5th no. I have ordered for my friends and family. I recommend this to all for home or small office purpose."
"15","XX","","5","0","0","on 9 November 2015","ANONYMOUS","Good one","My requirement goes like this. To share the fibernet internet connection to desktop, laptop, mobile and tablets in a two storey building. This product does the job nicely. There is a significant drop between multiple walls which is accepted for this price and range.<br /><br />Setpup is very easy with installation CD. You can use the link tplinklogin.net from any connected device for further change in any configurations. Managing connections, change in password. parental control and many advanced futures can be done with this link.<br /><br />If there requirement is for a regular house to share internet with many devices this this the device for that. It does what is expected."
"16","XX","","4","0","0","on 24 November 2015","ANONYMOUS","A reliable 300mbps router at a good price","This is a very reliable router and considering that its a 300mbps, its a bargain at the available price as compared with its competitors.<br /><br />The range coverage is good, the connectivity is consistent and the setup is a cake walk. Its a no-frills hassle-free router available at a reasonable price. The range isn't as good as a Linksys one, but if there are not too many rooms to be covered and minimum obstructions, then this router works like a charm.<br /><br />The only grouse is the white body color which tends to fade over time and attract dust. A black one would have been preferable, but its of no consequence once its been installed in some remote corner of the home."
"17","XX","","5","0","0","on 20 July 2014","ANONYMOUS","Excellent Working and Range","I ordered it and got in a one day delivery. As amazon promised it was delivered in time. In a matter of two minutes i installed and working excellent. I'm getting full Wi-Fi signal in every corner of my home(1000 Sq.ft) and also its signal is piercing through the ceiling so i can even get full signal in my terrace. Excellent Working. It can also reconnect if my internet automatically. Im happy that i got this device after three days of research. I suggest you guys to get this product if you want a wireless router. If you have a larger space than 1000 Sq ft i would suggest you to get TL -WR 941 (TP link Family) and  TL- WR 1043 if you want USB storage and sharing extra."
"18","XX","","4","0","0","on 23 August 2015","ANONYMOUS","Great product at a very competitive price!","I ordered TP-Link TL-WR841N 300Mbps Wireless N Router on July 8, 2015. It was delivered to me on July 13, 2015. I guess a quick and smooth delivery. Thanks Amazon! :)<br /><br />Now about the product: The product was neatly packed and was in intact condition. White color and double antenna are just super cool. Installation was quick and easy, just need to put the installation CD and it will walk through the procedure. Once up, it is working smooth so far (after a month of use). Its range is great in home, I can access it from all around the home. (Can roam around the home without any trouble of losing the signal at any point of time.<br /><br />Great product!!!"
"19","XX","","5","0","0","on 30 January 2016","ANONYMOUS","BEST WIRELESS ROUTERS FOR HEAVY DATA USERS","Dear Buyers,<br />If you wish to enjoy high speed internet through wired cable you may just close your eyes and buy this wireless router.<br /><br />Ian not a technical person and had taken reviews from people before I finally decided on this. The product is very light, can support 300mbps speed through wireless network. The configuration or set up is very easy and not at all time consuming.<br /><br />Next is it does not consume too much of electricity. It consumes just 5 watts. Also the manufacturer provides 3 years of replacement.<br /><br />I would strongly suggest high and heavy data users to buy this wireless router. You will really like it."
"20","XX","","5","0","0","on 12 July 2015","ANONYMOUS","An Excellent router!!!!!","If u are looking for a router worth ur money and is in that decent price Range this is the one!!<br />Bought it from amazon and recieved it yesterday. Very good delivery service and packaging from amazon!!!<br />Coming to the router, configuring is grandma's job! so u need'nt worry about it.<br />Range is DECENT(not amazing and at the same not too shabby).<br />Both the antenna are fixed but u can rotate them so as to get the signal in which ever room u are in.<br />The speed is verygood<br />It is able to host many devices at once we simultaneously connected five phones along with my pc and yet the speed was decent!!<br />Coming to the looks I would rate it 6/10 coz it doesnt look cool, and the plastic body makes it feel cheap but DONT JUDGE A BOOK BY ITS COVER!!<br />Well if u want the best router around the Rs1000 range this is the one so just go for it!!!!!!!"
"21","XX","","5","4","5","on 14 December 2014","ANONYMOUS","yes its got all the bells and whistles like the dual 5dbi antanae's","Okay, so... my review of this router is going to based upon what I used to use, the &#34;Belkin wireless g router&#34; and what I expected of this router in terms of the price difference and its competitors which fall within the same league (n-300 routers)<br /><br />Pros -<br />- If you are a nut for specs, yes its got all the bells and whistles like the dual 5dbi antanae's, a good amount of RAM and all that kind of stuff.<br />- The Stock firmware has alot to offer.<br />- Super easy to set up.<br />- A good looking, somewhat compact router.<br />- DD WRT firmware support<br />- Physical Power AND wifi switch. Yes WIFI switch means you can switch off your WIFI alone while letting the router run and manage physical Lan connection. two stars for that.<br /><br />Cons -<br />- Contrary to the first point as given in the pros. I haven't really seen any great improvement with wireless coverage.<br />That being said, i'm quite disappointed because I was expecting this router to have real good coverage. And to be honest, I'm saying no improvement over the Belkin wireless G router(A entry level router).<br />- The notification lights are cumbersome, I need to get my face all the way right on top of it to coordinate the light indicator with its corresponding indicator(Wifi, Lan or wtr)<br /><br />To Conclude<br />This router, yes its cheaper than what you can find for most of the other N 300 rated routers which come from companies like Belkin and of its sort. It's got that nice specification chart, which will matter only to where it counts.<br />The Wifi range was a total put off for me, and its other specification related stuff could be considered as &#34;future proofing&#34; (in case you're planning to have alot of devices connected to it someday.)<br />This router, will be a winner for you especially if you have a lot of devices connected to it, sharing loads of data within the network. We're talking of something in the range above 200 Mb/s. Or even if you're a gamer and you like to have your friends over to have a Co op among-st yourselves, it will comfortably take the task without any glitch's because its got such a wide bandwidth.<br /><br />As this router, in my experience doesn't give any significant boost of any kind with respect to the WIFI coverage. I didnt have to transfer huge lumps of data within my local network. This router was not for me. (I expected it to have a good wifi coverage)<br />And if you fall in the same criteria, I can as sure as hell tell you that you'd be fine with the N 150.<br /><br />But yes, if you have a lot of devices(Printers, Consoles, PC, smartphones etc) which will be connected and will require to both use the internet and simultaneously share loads of data within your home network. This will do you good. Especially for the price."
"22","XX","","5","4","5","on 24 October 2014","ANONYMOUS","A perfect router for gaming and heavy data transfer.","Built quality was excellent and signal coverage was not too good....but....OK. This device brags 5Dbi antennas in the specifications. So, I expected a better signal coverage. In fact the signal coverage was just as a normal single 3Dbi antenna. However, the signal bandwidth exceeded my expectations .You can connect many devices simultaneously and exchange tons of data without any issues. I was able to transfer 300GB of data from my desktop to Notebook in just 2 hours and still the device was cool and doesn't show any signs of overheating. In fact, the data transfer (300GB) should take 20-30 minutes if it was transferred at full bandwidth of the router. But, the maximum bandwidth of my PC was 100Mbps (It's a bit outdated). So you can essentially transfer data between another two pairs of devices at 100Mbps if you want to consume full bandwidth of the router.<br />  This device is perfectly suitable for people who want to connect multiple devices to the router and use them for heavy bandwidth applications like Gaming and file transfer. If you are looking for a better device, you can go with TP-LINK TD-W8961ND Verision 2+ (Latest). This device is slightly expensive than TP-LINK TL-WR841N, but,  TD-W8961ND is modem cum router and also comes with detachable antennas. So, if future you can upgrade the antennas for better signal coverage. TP-LINK TL-WR841N comes with fixed antennas. Apart froM these there are no complaints with the device.<br /><br />PLEASE NOTE THAT WI-FI RADIATION IS NOT SAFE AND KNOW TO AFFECT HEALTH IN SEVERAL WAYS, ESPECIALLY FOR PREGNANT WOMEN AND KIDS. PLEASE TURN-OFF THE WI-FI RADIO WHEN YOU ARE NOT USING ANY WIRELESS DEVICES.THIS MODEL COMES WITH A MANUAL WI-FI TURN ON/OFF BUTTON. YOU CAN SWITCH-OFF THE WI-FI RADIO AND USE IT AS A WIRED ROUTER. YOU CAN ALSO DECREASE THE SIGNAL STRENGTH TO &#34;LOW&#34; WHEN YOU ARE LOCATED VERY NEAR TO THE ROUTER TO PREVENT HARSH RADIATION."
"23","XX","","4","0","0","on 11 January 2016","ANONYMOUS","A value for money product","A lot of people have put reviews that this very good and getting coverage all over the place in 2nd floor, ground floor etc. But that is definitely not true<br />This does provide you good coverage in about 50M distance. What this means is that you will get very good coverage in the room which you have placed this router and it will star to decrease in other rooms as the walls hinder. But it does give same amount of speed as your wired connection.<br />Over all for the money which you are paying for this product this is a great buy and a definitely value for money. If you are looking for really high speed routers which can give same speed in all rooms then you have to pay more and get a better one. This is for all the average home internet users like me.<br />Reducing 1 star for the looks as it looks less attractive that the in the images displayed."
"24","XX","","4","0","0","on 19 July 2015","ANONYMOUS","Good value for money","This is a good piece of kit for its price. It handles its base functionality with ease. Stock firmware is good on features and the browser based configuration utility was a breeze. The router is used by a family member at Kolkata to connect to Wishnet broadband (supplied by Sristi Cable). WiFi signal is good all around in a 2 bed apartment.<br /><br />Quick data transfer speed test: Streamed HD content over WiFi to a 10.1 inch tablet from a DLNA Server connected to this router's LAN port. No buffering.<br /><br />One aspect that swung the deal in favour of this is that this can be flashed with DD-WRT firmware in future to make available features normally seen in much higher end routers.<br /><br />The following features have not been tested extensively yet. When I get a chance, this post will get an update when those are verified:<br />* Wireless N"
"25","XX","","4","11","13","on 25 February 2015","ANONYMOUS","Great router at reasonable rate","Great router at reasonable rate... working well..."
"26","XX","","5","0","0","on 22 May 2015","ANONYMOUS","Awesome product. just go for it....","The delivery was prompt as promised by the dealer. The product is very good and very easy to  configure. I received the product in the evening and within one hour I could make the hardware connections and configuration, and started using the WiFi. The WiFi range is very good. I stay in my separate room in 2nd floor and my house is in the 1st floor. The router is kept in my room in the 2nd floor and I could use the internet with a superb speed in my house in the 1st floor. I listen to songs from gaana.com and watch videos from YouTube sitting in my hall in the 1st floor without any lag or buffering. I am using this product from the past 4 days and till now it's performance is awesome. I strongly recommend this product to everyone. I brought this product for rs.1035 and It's the best product you could get in this price range."
"27","XX","","5","0","0","on 29 June 2015","ANONYMOUS","The best 300 mbps router ever.","It's a great router at this price range, I bought it for just Rs.892/- on Amazon. Earlier, I used Netgear 300mbps router and the wifi range was not so good, so I decided to buy this one and so far I am not disappointed with its performance. The wifi range of this router is much better than that of the earlier one. I placed it in ground floor of my home and getting very good connectivity speed in 1st floor as well. I'm getting 3-4 wifi signals in average everywhere in my home, which is very good indeed and I never found any connection drops as well. It's much better than other 300 mbps routers in market like Netgear, D-link etc and cheaper as well. You can go for it without thinking twice. I'm sure that you will be satisfied with this product. Thanks to Amazon for offering this nice product at this amazing price."
"28","XX","","4","0","0","on 25 January 2016","ANONYMOUS","TP Link WR841N --- Bingo ur at right place.No second thoughts.Just buy it.","If you are looking for a Wireless router for home or small business firm you are at the rite place.Writing this review after one week of usage.Used this for 24x7 one week and without a drop issue.This was tooooooo good. .I placed this in my center room and it serves good range for my two storey building . Perfect for cable /dsl modem routing.Ip assinging is also quick.Overall the product looks perfect for a home and small businees firm.<br />Pros:<br />Easy setup,even a non netwroking people can easily setup.<br />Good range.<br />Nice and elegant look ,suits in ur drwaing room nicely.<br />Works easily with any range extender.<br />Cons:<br />The LED indicators are not so bright.We might forget to turn it off<br />----------------------------<br /><br />Product delivery from Amazon was also fast.Good seller."
"29","XX","","4","0","0","on 14 November 2015","ANONYMOUS","Quality is good. Have not come across any problem so no ...","I would give 5 Star to Amazon service. I ordered this product at 11.PM in night and second day I got the delivery. Product was packed properly. No doubt about amazon service.<br />When rating comes to TP Link wifi router. Quality is good. Have not come across any problem so no idea about after sale service from TP-Link. if I face any problem during warranty period that time I will come to know how well they serve the customer.<br />Some time I think I face problem in eyes might be because of strong frequency from router when I surf on mobile continuously for more then half an hour. I am not sure about this. I have not faced this problem when I used to surf net on telecom network. I would recommend before buying this product just confirm this with any expert then go for it. This might be harmful for children."
"30","XX","","5","1","1","on 9 December 2014","ANONYMOUS","Amazed with the delivery time","Amazed with the delivery time...one day booking is the best provided option! :)<br /><br />packing is decent and pretty good...waiting to have my internet connection active soon..!!!<br />even my friends have this router...its awesome!!! provides a very good network range!!! (y) :)"
"31","XX","","4","0","0","on 2 October 2015","ANONYMOUS","Pretty Decent router at this price, considering it's near high end specifications. Good deal @ 900ing","Been using this router for over 3 months and let me assure you, it is a steal for the price they offer. At 900 if u can get a double antenna, upto 300 mbps, N-band router that provides good coverage and an overall decent amount of stability and durability, what more can u ask for?<br />My house is approx 550sqft and the range stays at 5bars constantly. I've known of a couple of my friends having the same router and they stay in bigger 2 and 3-bhks. Still the signal never drops below 3 or 4 bars. That's pretty good at this price if u ask me. Barely 5-6 signal drops in all in these few months of use. I can live with that. Amazon delivery was speedy as usual. Received it in less than 2 days even on normal delivery. Which was one day before the estimated delivery date. Keep it up Amazon."
"32","XX","","4","0","0","on 19 February 2016","ANONYMOUS","... TP-Link TL-WR841N on 14th Feb and this is an awesome product from TP-Link for daily user","I have purchased TP-Link TL-WR841N on 14th Feb and this is an awesome product from TP-Link for daily user. The device is just what you need. Great coverage and speed of connecting to this device is just no match with others.<br /><br />Pros:-<br />- Nice product with quality product.<br />- Simple to install by CD or TP link website (I preferred to use CD)<br />- LED is good and not irritating even at night.<br />- All required instructions for easy setup are provided.<br />- Given 4 LAN ports which is more than sufficient.<br />- It can also be used as range extender and working perfectly with it's two antennas,<br />- Very secured device and web based utility does a good job in controlling the router.<br />- 3 Years Replacement Warranty<br /><br />Cons:-<br />No issues as such."
"33","XX","","5","1","1","on 24 September 2015","ANONYMOUS","Very good product. We have 3 bhk house","Very good product.  We have 3 bhk house, wifi is accessible from all the corner of the house. if provider has low signal. Then this device has no control on it. Maybe thats why few people feel low signal.. I do suggest this device. Value for money. Worth buying...."
"34","XX","","5","0","0","on 28 February 2016","ANONYMOUS","Great !","Here are my reviews for the product<br /><br />Pros:<br />1.Range is great,I have a 1300 sq.ft flat and the signal bar drops by one when in the farthest room.<br />2.Easy setup it took me just 3 minutes to get it working<br />3.Link speed is fast at 300 megabits/second<br /><br />Cons:<br />1.The power adapter produces a high frequency sound when plugged in.Its not that much noticeable.<br />2.Amazon's delivery (I know this isnt about the product) it took 5 days to get here as the delivery failed on the first attempt.One thing I would like to say to amazon is please deliver the products before 7 pm as mine was delivered at 8:46.<br /><br />Summary:<br />Go for it,its a great budget wifi router<br />PS: you need a modem for all those noobs out there"
"35","XX","","5","0","0","on 24 January 2016","ANONYMOUS","Let's me play Ashphalt 8 and other multiplayer gameloft games which requires a router on a computer","I wasn't able to play ashphalt 8 multiplayer on a computer, I tried to upgrade my internet package that didn't solve it, but then I found out about this and set it up, it served the purpose really well. The setup was a bit complicating though, I had to clone my mac address in order to complete the setup, it was just not getting right at the start, after few tries and searching on the internet, I set it up online through their TP link IP address and got it to work by cloning the mac address and adding my PPOE broadband information. I've tried connecting up to 2 phones and 1 laptop over wi-fi at the same time, easily detects them all and is password protected. So I liked it, thanks.<br /><a class='a-link-normal' href='/TP-LINK-TL-WR841N-300Mbps-Wireless-N-Router/dp/B001FWYGJS/ref=cm_cr_arp_d_rvw_txt?ie=UTF8'>TP-LINK TL-WR841N 300Mbps Wireless N Router</a>"
"36","XX","","5","0","0","on 4 November 2015","ANONYMOUS","Super awesome Router this and that too at the best price ₹875","Well I would recommend this router to everyone.<br />1. The range is excellent for a router at this price range compared to its counter parts from other brands.<br />2. It provides you the feature of WDS bridging which the other routers do not provide. (Although you can attain it in other routers finding some indirect long ways)<br />3. Provides you remote management of your router. Since I have static ip, it's extremely useful for me. (You can attain it by forwarding ports in other routers too but it has a direct feature).<br />4. Assurance of the brand TP Link.<br />5. I liked the concept of the WiFi button through which you can shut down WiFi broadcast whenever you want. In other routers, you need to login to admin panel and do the same."
"37","XX","","4","0","0","on 8 May 2015","ANONYMOUS","The web interface is easy to access and guides to each section is provided ...","With a promised delivery time of 5 days from Amazon, I received it well within 2 days. As usual, simple & effective packaging by Amazon. Setting up the router was a breeze and my WiFi was up & running within 10 minutes. The web interface is easy to access and guides to each section is provided in a separate pane on right side of the browser window. This makes it (a bit) easy to understand any configuration items that one doesnt know about.<br /><br />The signal strength is quite good. Even two bedrooms away separated by 3 walls, I usually get 2-3 bars. Once I even stepped out my house and got a single bar 30 feet away. On my ACT broadband, I receive very pleasing high speed downloads with this router. Overall, a very good value for money."
"38","XX","","5","0","0","on 26 February 2016","ANONYMOUS","TP link WR841N is the best router for RS.1000","The best router for Rs.1k. If you're looking for a wifi router for Rs.1000, this is the best product in the market.<br />I have been using it for almost a month now and I never faced any connectivity issue. The router is able to cover my entire house which is around 1500 sqft but the coverage basically depends on how strategically the router is placed. We have placed the router in our dining area which is the center of our house and we are able to get full signal for all the rooms in our house. If you're using the router in multiple floors, then place it near to the ceiling at the center of your house to get the best signal in both the floors.This is the Best router and Cloudtail from Amazon has always given the best product"
"39","XX","","4","1","1","on 25 November 2015","ANONYMOUS","Best in class","Excellent product in its price range. There are similar products available internationally, but obviously slightly expensive. Great range, covers about 30 feet, sometimes more! Walls are a deterrent though, which is the case with any router. Go for it"
"40","XX","","4","10","12","on 26 February 2014","ANONYMOUS","Excellent Range","Internet can be accessed throughout the home (around 800 sqft area).<br />Even if the doors are closed and router is obstructed by walls. No complaints as of now. And hope there will be no complaints in the future also."
"41","XX","","4","5","6","on 23 September 2015","ANONYMOUS","Great deal","Well thanks to amazon for the packaging it was graeat and the price for which it i got @900 was a steal. Lets talk about router as its was my first i was worried too, but it didn't disappointed me setup was too easy the router range is good, i live in a 720 sqfeet house and its available everywhere and even if i have to use it outside i just have to adjust the antennas and my work is done. Its been 3 months and i am satisfied with the product thanks"
"42","XX","","5","1","1","on 9 October 2015","ANONYMOUS","Loved every aspects of it.","The product is as good as it says on the box. The range of this router is pretty good (lets say 2-3 house) if you are living n duplex. Overall TP Link is the best router than othes that i have used. You should go for this product.<br />And the last i am grateful to Amazon for there good delivery timing n product packaging; it was upto expectations."
