"42","XX","","1","0","0","on 9 September 2015","ANONYMOUS","One Star","It worked well for almost a month and then, suddenly man keys stopped working altogether..:("
"43","XX","","1","0","0","on 9 March 2015","ANONYMOUS","I hate it","I want to return this product. censer is too long. insted of this please take it back."
"44","XX","","1","0","0","on 12 March 2015","ANONYMOUS","product is waste one cheap quality of plastic not recommended to buy","product is waste one<br />cheap quality of plastic<br /><br />not recommended to buy"
"45","XX","","1","0","0","on 20 November 2014","ANONYMOUS","Not good","Mouse was not functional some times; some sounds are coming inside the mouse"
"46","XX","","1","0","0","on 30 September 2015","ANONYMOUS","One Star","Once u r wirless receiver lost this keyboard will become just piece of s***"
"47","XX","","1","0","0","on 12 November 2015","ANONYMOUS","Useless","Just one word, USELESS. Don't go by reviews, it's really not worth buying."
"48","XX","","1","0","0","on 23 March 2015","ANONYMOUS","Bad Review","Quality was not at meet expectations..,Not Satisfied with this Products."
"49","XX","","1","0","0","on 12 August 2014","ANONYMOUS","One Star","Mouse is heavy & the body of the keyboard was made with cheap plastic"
"50","XX","","1","0","0","on 14 November 2015","ANONYMOUS","The sensor is too big and was not shown in ...","The sensor is too big and was not shown in the pictures on the website.  Would have not bought this product if the sensor was shown."
"51","XX","","1","0","0","on 6 September 2015","ANONYMOUS","very small and compact keyboard can not use comfortably. some of the keys are very small not ...","not worth, though cheap. very small and compact keyboard can not use comfortably. some of the keys are very small not at all happy."
"52","XX","","1","0","0","on 20 January 2016","ANONYMOUS","Totally disappointed. This is the second bad experience first being ...","Mouse not working.Product is Chinese made and cheap.Totally disappointed.This is the second bad experience first being LED bulbs."
"53","XX","","1","0","0","on 5 December 2015","ANONYMOUS","Keyboard issue","The keyboard is not compatible with DELL Vostro range of laptops Windows 8.1 Pro operating system...can anyone help?"
"54","XX","","1","0","0","on 26 March 2014","ANONYMOUS","Not a good product","Not a good product . Mouse is not working properly . Also it was not well packed when received.. try other options"
"55","XX","","1","2","3","on 21 February 2014","ANONYMOUS","Mouse doesnot work","The mouse didnot work at all, from the time of unpacking itself. Also the keys are placed to tightly together and if you wish to type fast, your are bound to hit keys that you donot intend to. I have applied for returns as mouse is defective. Good luck buying this product"
"56","XX","","1","0","0","on 3 February 2016","ANONYMOUS","Pathetic product","Most pathetic product I ever had. Mouse is freezing in between and I have no clue how to deal with it 😢"
"57","XX","","1","0","0","on 11 December 2015","ANONYMOUS","why you encourage products like this","Its not working properly I hate it I have thrown it away keys are very small I can't see with my eyes"
"58","XX","","1","0","0","on 23 February 2016","ANONYMOUS","One Star","The numbering keys are not working properly, i want to replace this item please help me about this."
"59","XX","","1","0","0","on 9 July 2015","ANONYMOUS","Not satisfied with this item","The size of the item was not exactly the same as it was shown in the picture. Too small to handle ."
