"27","XX","","1","0","0","on 26 February 2016","ANONYMOUS","didn't liked the product, heating issues","The other side doesnt work just after 3 days, gets quite heated up when plugged in to PC or phone. The product is made in China"
"28","XX","","1","0","0","on 7 October 2015","ANONYMOUS","better to go with other models in Sandisk","this product is very delicate to handle, chances of getting damaged is high... better to go with other models in Sandisk..."
"29","XX","","1","0","0","on 24 November 2015","ANONYMOUS","This products sucks. just working on 1 mobile","This products sucks.just working on 1 mobile.amazon needs to sell more trustworthy products.donot go for this product"
"30","XX","","1","0","0","on 17 January 2016","ANONYMOUS","it was dam bad one only pen drive side worked","it was dam bad one only pen drive side worked..but otg didn't worked.only..when I thought of returning time was over"
"31","XX","","1","0","0","on 7 November 2015","ANONYMOUS","One Star","Crap...crap..crap..<br />After a month or 2 the product storage is damaged.. It is now showing only 14.2 MB only...."
"32","XX","","1","0","0","on 5 January 2016","ANONYMOUS","Data transfer speed is good but connectivity is major problem","No, Sometimes it is not properly connect to MOBILE . Data transfer speed is good but connectivity is major problem."
"33","XX","","1","0","0","on 31 October 2015","ANONYMOUS","Not satisfied","I am not satisfied with this product....<br />Because on paper & on product show 16. GB but at actually it is 14 GB"
"34","XX","","1","0","0","on 28 October 2015","ANONYMOUS","grand 2 not supported any grand 2 customers help me....","Any one grand 2 not supported I am not purchase cable with cable it's working are not working any one help me......"
"35","XX","","1","0","0","on 8 October 2015","ANONYMOUS","Sandisk, such poor quality???","Just a month after purchase. Does not display files when used on tab. Happened after return period. Waste of money."
"36","XX","","1","1","1","on 16 December 2015","ANONYMOUS","64 gb pundrive","Very bad , please dont oder"
"37","XX","","1","1","1","on 18 November 2015","ANONYMOUS","One Star","Not working useless product"
"38","XX","","1","0","0","on 14 July 2015","ANONYMOUS","Highly disappointed with product","worst product from sandisk. mini adaptor for phone connection not inserting in any phone. for me it's useless now."
"39","XX","","1","0","0","on 17 September 2015","ANONYMOUS","I have received SONY 16 GB pen drive instead of ...","I have received SONY 16 GB pen drive instead of SanDisk ultra 16 GB 2.0 OTG Flash Drive. Please see the matter."
"40","XX","","1","0","0","on 20 September 2015","ANONYMOUS","speed is very good but knob given on side to operate usb is ...","speed is very good but knob given on side to operate usb is not very good b`coz as i tried to insert pendrive to my laptop portion of usb gows inside because of poor locking system"
"41","XX","","1","0","0","on 21 August 2015","ANONYMOUS","No communication","Otg pendrive not working, dont know who will take responsibility ,do not know whom to to contact or call, if I had purchased in shop, I would know, where to go."
"42","XX","","1","0","0","on 14 August 2015","ANONYMOUS","m not satisfy with this product ...","Pen Drive shown after 3 to 5 mins of insert for PC<br />and Mobile hang some time when i insert to mobile /...<br /><br />m not satisfy with this product ..."
"43","XX","","1","0","0","on 20 September 2015","ANONYMOUS","NOt meeting the expectations!","not so good. ok product and below the expectations. OTG flash side is still not compatible with my nokia lumia and galaxy tab-4. poor product in this sense."
"44","XX","","1","0","0","on 18 February 2016","ANONYMOUS","Bugs not rectified","Not compatible with every smartphone,  also it  gets automatically formatted if trying to copy or move files from device to it leaving a folder named lost"
"45","XX","","1","0","0","on 13 November 2015","ANONYMOUS","connect the pendrivefor 5 min n it gets very hot waste of","the otg does not connects defective piece, didnt know the return window close in 10 days, connect the pendrivefor 5 min n it gets very hot waste of money"
"46","XX","","1","0","0","on 19 November 2015","ANONYMOUS","no response while connecting with android phone ..PATHETIC !!","the main USP of this working with both phone and pc.. but failed to fullfil this feature.. no response while connecting with android phone ..PATHETIC !!"
"47","XX","","1","0","0","on 20 February 2016","ANONYMOUS","Product is faulty","The product heats up like a fry pan<br />It's not at all sturdy<br />The retractation of either sides seems as though it might the break any moment"
"48","XX","","1","0","0","on 13 September 2015","ANONYMOUS","Below expectation","Heats up very quickly. Slider is not smooth enough.<br />My friend has the other similar SanDisk OTG which is smoother and doesnt heat up too."
"49","XX","","1","0","0","on 15 February 2016","ANONYMOUS","Serious heating problem","This pendrive have a serious heating problem. Even made my mobile very hot. Returned! Will order the non otg model and use it with otg cable."
"50","XX","","1","0","0","on 29 February 2016","ANONYMOUS","worst product by sandisk","Guys dont buy this pendrive. Usb 3.0 is just for name it has very low transfer rates just like a normal pendrive sometimes even low, its transfer speed changes very much and dont have a constant tranfer rate go for hp if you want 3.0 pendrive."
"51","XX","","1","0","0","on 7 December 2015","ANONYMOUS","DO NOT COPY LARGE FILE","I am copy BAHUBALI 1080p with 4.29GB file size and free space of pan drive is 14.2GB but it is not copy in drive and show an error file is to large for the destination file system..... please solve this problam aur replace pan drive"
"52","XX","","1","1","1","on 9 December 2015","ANONYMOUS","Worst","Faltu and worst..it gets very very very heated during using"
"53","XX","","1","0","0","on 11 November 2015","ANONYMOUS","WORST PENDRIVE EVER.!","Product is the worst.! Very poor build quality and performance. The slider doesn't stay in place and the housing can rip apart at any moment. Please don't buy it at any cost. I had to return mine within 2 days.!"
"54","XX","","1","0","0","on 11 September 2015","ANONYMOUS","Got defected product from SanDisk","Oh.. bad experience with such a good brand. I had to return it in couple of days as the pendrive was not getting detected on my machine. Thanks to Amazon for the smooth return policy in place."
"55","XX","","1","0","0","on 6 September 2015","ANONYMOUS","0 Otg Is better as compare to","most important Drawback is heat .....<br />i have older version 2.0 otg it work similer in terms of speed<br />But it doesnot it .<br />so i think Older 2.0 Otg Is better as compare to this"
"56","XX","","1","0","0","on 8 November 2015","ANONYMOUS","Customer care is pathetic..","Defective product...Customer care is pathetic... Dont waste your money.<br />Was thinking of a cheaper option to back up data..finally I bought WD passport Ultra and is highly satisfied..."
"57","XX","","1","0","0","on 20 August 2015","ANONYMOUS","Not happy as SanDisk Ultra 32GB USB 3","Not happy as SanDisk Ultra 32GB USB 3.0 OTG Flash Drive. is not working with my Samsung grand 2 mobile.<br />also the button at then side for opening closing drives does not work properly"
"58","XX","","1","0","0","on 20 January 2016","ANONYMOUS","Not expect this kind of service from Amazon...!!","First of all the speed of transfer in my pc is very slow around 18mb/sec, also the other port i.e  OTG port to connect to smartphones is not working.<br />really disappointed by Amazon."
"59","XX","","1","0","0","on 11 February 2016","ANONYMOUS","Waste of money.. Dead within 4 months..","Used it for just 3 months and now its dead. Well it has warranty for that I have to spent my valuable time and travel expense. I would consider buying another one, not sandisk though."
